,ds,y,yhat1,residual1,trend,season_weekly
97,2022-03-10,897.9303588867188,939.182373046875,41.25201416015625,936.4734497070312,2.7088992595672607
98,2022-03-11,896.7288818359375,943.8004760742188,47.07159423828125,941.44970703125,2.350770950317383
99,2022-03-12,937.6821899414062,952.9197387695312,15.237548828125,946.4259643554688,6.493770599365234
100,2022-03-13,978.9924926757812,950.7922973632812,-28.2001953125,951.4022216796875,-0.6099398732185364
101,2022-03-14,959.5316162109376,949.9820556640625,-9.549560546875114,956.3784790039062,-6.39640998840332
102,2022-03-15,964.7996215820312,962.1619873046875,-2.63763427734375,961.3547973632812,0.807175874710083
103,2022-03-16,971.3157958984376,960.976806640625,-10.338989257812614,966.3310546875,-5.35426664352417
104,2022-03-17,977.1765747070312,974.0162353515625,-3.16033935546875,971.3073120117188,2.7088992595672607
105,2022-03-18,979.0239868164062,978.6343383789062,-0.3896484375,976.2835693359375,2.350770950317383
106,2022-03-19,1037.5045166015625,987.7536010742188,-49.75091552734375,981.2598266601562,6.493770599365234
107,2022-03-20,992.2466430664062,985.6261596679688,-6.6204833984375,986.236083984375,-0.6099398732185364
108,2022-03-21,996.772216796875,984.81591796875,-11.956298828125,991.2123413085938,-6.39640998840332
109,2022-03-22,1000.9749755859376,996.995849609375,-3.9791259765626137,996.1886596679688,0.807175874710083
110,2022-03-23,1005.3204956054688,995.8106689453125,-9.50982666015625,1001.1649169921875,-5.35426664352417
111,2022-03-24,1019.1610717773438,1008.85009765625,-10.31097412109375,1006.1411743164062,2.7088992595672607
112,2022-03-25,1018.2784423828124,1013.4682006835938,-4.810241699218636,1011.117431640625,2.350770950317383
113,2022-03-26,1018.2537841796876,1022.58740234375,4.333618164062386,1016.0936889648438,6.493770599365234
114,2022-03-27,1034.2569580078125,1017.7974853515625,-16.45947265625,1018.407470703125,-0.6099398732185364
115,2022-03-28,1025.0054931640625,1013.0822143554688,-11.92327880859375,1019.4786376953125,-6.39640998840332
116,2022-03-29,1029.6043701171875,1021.3569946289062,-8.24737548828125,1020.5498046875,0.807175874710083
117,2022-03-30,1048.23974609375,1016.2667846679688,-31.97296142578125,1021.6210327148438,-5.35426664352417
118,2022-03-31,1050.7530517578125,1025.401123046875,-25.3519287109375,1022.6922607421875,2.7088992595672607
119,2022-04-01,1053.8564453125,1026.1142578125,-27.7421875,1023.763427734375,2.350770950317383
120,2022-04-02,1056.2935791015625,1031.328369140625,-24.9652099609375,1024.8345947265625,6.493770599365234
121,2022-04-03,1052.85400390625,1025.2958984375,-27.55810546875,1025.90576171875,-0.6099398732185364
122,2022-04-04,902.940673828125,1020.5806274414062,117.63995361328125,1026.97705078125,-6.39640998840332
123,2022-04-05,1051.4736328125,1028.85546875,-22.6181640625,1028.0482177734375,0.807175874710083
124,2022-04-06,867.6237182617188,1023.76513671875,156.14141845703125,1029.119384765625,-5.35426664352417
125,2022-04-07,1027.325927734375,1032.8995361328125,5.5736083984375,1030.190673828125,2.7088992595672607
126,2022-04-08,1036.168212890625,1033.612548828125,-2.5556640625,1031.2618408203125,2.350770950317383
127,2022-04-09,1029.6832275390625,1038.8267822265625,9.1435546875,1032.3330078125,6.493770599365234
128,2022-04-10,1031.2923583984375,1032.7943115234375,1.501953125,1033.404296875,-0.6099398732185364
129,2022-04-11,1036.7110595703125,1028.0789794921875,-8.632080078125,1034.4754638671875,-6.39640998840332
130,2022-04-12,1027.186279296875,1036.353759765625,9.16748046875,1035.546630859375,0.807175874710083
131,2022-04-13,1042.6573486328125,1031.2635498046875,-11.393798828125,1036.6177978515625,-5.35426664352417
132,2022-04-14,980.5925903320312,1040.39794921875,59.80535888671875,1037.68896484375,2.7088992595672607
133,2022-04-15,1048.33447265625,1041.1109619140625,-7.2235107421875,1038.76025390625,2.350770950317383
134,2022-04-16,1051.4569091796875,1046.3251953125,-5.1317138671875,1039.8314208984375,6.493770599365234
135,2022-04-17,1033.2005615234375,1040.292724609375,7.0921630859375,1040.902587890625,-0.6099398732185364
136,2022-04-18,1036.403564453125,1035.563720703125,-0.83984375,1041.9600830078125,-6.39640998840332
137,2022-04-19,1038.03564453125,1043.0828857421875,5.0472412109375,1042.2757568359375,0.807175874710083
138,2022-04-20,1040.2196044921875,1037.2371826171875,-2.982421875,1042.5914306640625,-5.35426664352417
139,2022-04-21,1078.7003173828125,1045.615966796875,-33.0843505859375,1042.9071044921875,2.7088992595672607
140,2022-04-22,1048.170654296875,1045.573486328125,-2.59716796875,1043.2227783203125,2.350770950317383
141,2022-04-23,1077.8939208984375,1050.0322265625,-27.8616943359375,1043.5384521484375,6.493770599365234
142,2022-04-24,1072.5372314453125,1043.244140625,-29.2930908203125,1043.8541259765625,-0.6099398732185364
143,2022-04-25,1043.145263671875,1037.7734375,-5.371826171875,1044.1697998046875,-6.39640998840332
144,2022-04-26,1044.9874267578125,1045.292724609375,0.3052978515625,1044.4854736328125,0.807175874710083
145,2022-04-27,1046.7735595703125,1039.4468994140625,-7.32666015625,1044.8011474609375,-5.35426664352417
146,2022-04-28,1048.2554931640625,1047.82568359375,-0.4298095703125,1045.1168212890625,2.7088992595672607
